index,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,y
100415,2,6,2,33,1,3,0,0,1,0,0,0,2
100418,2,8,0,33,1,1,1,0,1,0,1,0,2
100419,1,9,0,33,1,0,0,1,1,0,0,0,2
100420,2,4,2,33,1,2,0,0,1,1,1,0,2
100421,1,1,0,33,1,0,0,0,3,1,1,0,2
100425,1,9,2,33,1,3,1,2,0,1,1,2,1
100426,3,8,0,33,1,0,0,0,0,1,2,0,2
100428,3,8,0,33,1,0,1,1,1,1,0,0,2
100429,2,7,0,33,1,2,0,1,1,0,0,0,2
100430,2,7,0,33,1,0,1,1,0,1,1,0,2
100431,2,4,0,33,1,0,1,2,0,1,1,0,1
100434,2,4,0,33,1,0,1,2,1,1,1,0,2
100435,2,4,0,33,1,0,1,2,1,0,0,0,2
100436,2,8,2,33,1,3,0,0,0,1,1,3,2
100437,2,4,0,33,1,0,0,1,3,0,0,0,2
100441,2,7,3,33,1,0,1,2,0,1,1,3,2
100443,2,7,2,33,1,3,0,0,1,1,1,3,2
100444,2,4,0,33,1,1,1,2,1,1,1,0,2
100445,2,8,0,33,1,0,1,0,0,0,1,0,2
100446,2,7,0,33,1,4,0,1,3,0,0,0,2
100447,1,0,0,33,1,1,1,2,1,2,1,0,2
100450,1,0,0,33,1,4,1,1,1,1,0,2,2
100451,2,5,3,33,1,0,1,2,1,1,1,1,2
100452,2,7,0,33,1,4,0,1,1,0,0,0,1
100453,2,8,0,33,1,0,0,0,1,0,1,0,2
100454,3,8,0,33,1,0,0,0,1,0,1,0,2
100459,2,7,0,33,1,0,0,1,1,0,0,0,2
100461,2,7,0,33,1,3,1,1,1,0,0,0,2
100463,2,7,0,33,1,3,0,1,1,0,0,0,2
100464,2,4,0,33,1,2,1,1,2,1,0,3,2
100466,1,7,0,33,1,0,1,1,2,0,0,0,2
100467,5,8,0,33,1,3,1,1,1,0,0,0,1
100468,2,7,0,33,1,3,1,1,1,0,0,0,1
100469,2,7,0,33,1,3,0,1,1,0,0,0,1
100471,2,6,0,33,1,2,0,1,1,1,0,3,2
100472,2,5,0,33,1,0,1,1,1,0,0,0,2
100473,2,7,3,33,1,0,1,1,1,0,0,0,2
100475,2,8,0,33,1,0,1,1,1,0,0,0,2
100477,2,4,0,33,1,0,1,2,1,1,1,3,1
100478,3,6,0,33,1,0,1,2,1,0,0,0,1
100479,2,8,0,33,1,0,1,2,1,0,0,0,2
100480,2,4,0,33,1,1,0,1,1,1,0,3,2
100482,1,0,3,33,1,0,1,2,1,1,0,3,2
100483,2,7,0,33,1,2,0,1,1,1,0,0,2
100484,2,1,0,33,1,0,1,1,1,0,0,0,2
100487,3,7,0,33,1,4,0,1,1,0,0,0,1
100488,2,7,0,33,1,0,0,1,3,0,0,0,2
100489,2,1,3,33,1,0,0,1,3,0,0,0,1
100490,2,4,0,33,1,0,1,2,0,0,0,0,2
100491,1,7,2,33,1,3,0,1,3,0,0,0,2
100492,2,6,0,33,1,0,0,1,1,0,0,0,2
100493,2,4,0,33,1,0,1,1,1,1,0,0,2
100495,2,4,0,33,1,0,1,1,1,1,0,0,2
100496,3,7,0,33,1,3,1,1,1,0,0,0,2
100498,2,7,0,33,1,1,1,2,1,0,0,0,2
100499,1,0,0,33,1,0,0,1,0,0,2,0,1
100500,2,7,0,33,1,0,1,1,0,0,0,0,2
100501,2,6,0,33,1,1,0,1,1,0,0,0,2
100502,2,8,0,33,1,0,1,1,0,0,0,0,2
100503,3,8,3,33,1,0,0,1,1,0,0,0,2
100504,2,7,0,33,1,3,1,1,1,0,0,0,2
100505,2,7,0,33,1,2,0,1,1,0,0,0,2
100506,3,0,0,33,1,0,1,2,0,0,0,0,2
100507,2,8,0,33,1,0,1,2,0,0,0,0,2
100508,2,8,0,33,1,4,1,1,1,0,0,0,2
100509,2,4,0,33,1,0,1,1,1,0,0,0,2
100510,2,7,0,33,1,2,0,1,1,0,0,0,2
100512,2,8,0,33,1,0,0,1,1,0,0,0,2
100513,2,8,0,33,1,4,1,1,1,0,0,0,2
100514,2,8,0,33,1,0,1,1,1,0,0,0,2
100515,5,7,0,33,1,3,0,1,1,1,0,3,2
100516,2,7,2,33,1,4,0,1,0,0,0,0,1
100517,1,0,0,33,1,0,1,2,0,0,1,0,2
100518,2,6,0,33,1,4,1,2,1,0,0,0,2
100519,1,6,0,33,1,0,1,0,2,1,2,3,2
100520,2,7,0,33,1,0,0,2,3,0,0,0,2
100522,1,9,0,33,1,0,1,0,1,0,0,0,2
100523,3,8,0,33,1,0,1,2,1,0,0,0,2
100525,2,9,0,33,1,0,1,1,0,0,0,0,1
100527,2,8,3,33,1,0,1,2,1,0,0,0,2
100528,1,7,2,33,1,2,0,1,1,0,0,0,2
100529,2,6,2,33,1,4,0,1,0,0,0,0,2
100530,2,0,0,33,1,2,0,1,1,0,0,0,1
100531,2,7,2,33,1,2,1,0,1,1,1,0,2
100532,1,0,3,33,1,0,0,1,1,0,0,0,2
100535,2,7,0,33,1,3,0,1,1,0,0,0,2
100536,2,8,0,33,1,0,0,2,1,0,0,0,2
100537,2,7,2,33,1,3,1,1,0,1,0,3,2
100538,2,7,0,33,1,3,1,1,1,0,0,0,2
100539,2,7,0,33,1,0,1,1,1,0,0,0,2
100540,1,0,0,33,1,0,1,2,1,0,0,0,2
100541,1,9,0,33,1,0,1,1,1,0,0,0,1
100543,1,9,3,33,1,0,0,1,2,0,0,0,2
100544,2,8,0,33,1,4,1,2,1,0,0,0,2
100545,2,7,0,33,1,0,1,2,1,0,0,0,2
100546,2,7,0,33,1,4,1,1,1,0,0,0,2
100547,2,7,0,33,1,2,0,1,1,0,0,0,2
100549,2,0,3,33,1,0,1,2,2,0,0,0,2
100550,1,9,0,33,1,1,0,1,1,0,0,0,1
100551,2,7,0,33,1,0,0,1,3,0,0,0,2
100552,2,4,0,33,1,3,1,2,1,0,1,0,2
100555,1,9,0,33,1,1,0,2,3,0,0,0,1
100556,2,5,0,33,1,2,1,1,0,0,0,0,2
100557,1,6,2,33,1,2,0,1,1,0,0,0,2
100558,1,0,0,33,1,0,1,1,1,0,0,1,2
100563,2,4,0,33,1,1,1,1,1,0,0,1,2
100564,1,9,0,33,1,0,1,1,1,0,0,0,1
100567,2,5,0,33,1,0,1,1,1,0,0,0,2
100568,2,4,0,33,1,4,1,1,1,0,0,0,2
100569,2,4,0,33,1,4,1,1,1,0,0,0,2
100571,2,8,3,33,1,0,0,1,1,1,0,0,2
100572,2,7,2,33,1,2,1,1,1,0,0,0,2
100576,2,8,0,33,1,0,0,1,1,0,0,0,2
100577,2,7,3,33,1,0,1,1,1,0,0,0,2
100579,1,9,0,33,1,0,1,0,0,0,2,0,2
100580,3,6,0,33,1,0,0,1,1,0,0,0,2
100581,1,0,0,33,1,1,1,1,0,0,1,0,2
100582,2,0,0,33,1,0,0,2,1,0,0,2,2
100583,2,8,0,33,1,0,0,1,1,0,0,0,2
100584,2,7,0,33,1,3,0,2,0,0,0,0,2
100585,2,7,0,33,1,0,1,2,0,0,0,0,2
100586,2,7,0,33,1,4,0,2,1,0,0,0,2
100587,2,8,0,33,1,0,1,1,0,0,0,0,2
100588,2,7,0,33,1,3,0,1,1,0,0,0,2
100589,1,0,3,33,1,0,1,2,1,1,1,0,2
100590,2,6,0,33,1,3,0,0,1,1,1,0,2
100592,2,7,2,33,1,4,0,1,1,0,0,0,1
100594,2,7,3,33,1,0,1,2,1,1,1,0,2
100595,2,8,0,33,1,0,1,2,1,0,0,0,2
100596,1,9,3,33,1,0,0,1,1,1,0,0,1
100598,3,8,0,33,1,3,1,0,1,0,1,0,2
100599,1,9,0,33,1,1,1,0,1,0,1,0,2
100600,2,8,0,33,1,0,1,2,1,0,0,0,2
100603,2,7,0,33,1,4,1,1,1,0,0,0,2
100604,2,8,3,33,1,0,1,2,0,0,0,0,2
100606,3,6,3,33,1,0,1,1,1,0,0,0,2
100607,2,7,0,33,1,4,1,2,2,0,0,0,2
100608,2,7,0,33,1,3,0,1,1,0,0,0,2
100609,2,6,0,33,1,0,0,1,1,0,0,0,1
100610,2,7,2,33,1,4,1,1,0,0,0,0,2
100611,2,4,0,33,1,0,1,1,1,0,0,0,2
100612,2,6,0,33,1,3,0,1,1,1,0,3,2
100613,2,4,3,33,1,0,1,0,0,0,1,0,1
100614,3,9,3,33,1,0,1,2,0,0,0,0,1
100615,2,7,0,33,1,0,0,2,0,0,0,0,2
100616,2,4,0,33,1,0,1,2,1,0,0,0,1
100620,3,8,3,33,1,0,0,2,1,0,0,0,2
100621,2,9,0,33,1,0,1,1,1,0,0,0,2
100622,2,6,0,33,1,0,0,1,3,0,0,0,2
100623,2,4,0,33,1,0,1,2,0,2,0,4,2
100626,3,8,0,33,1,3,1,1,1,0,0,0,2
100627,3,8,0,33,1,0,1,1,0,1,0,3,2
100628,2,6,0,33,1,0,1,2,1,0,0,0,2
100629,1,9,0,33,1,1,0,0,1,1,1,4,2
100630,2,8,0,33,1,3,0,1,3,0,0,0,2
100632,2,6,0,33,1,0,1,2,0,0,0,0,2
100634,1,9,0,33,1,1,1,1,1,2,1,4,2
100635,2,0,0,33,1,4,0,1,0,0,0,0,2
100637,2,9,3,33,1,0,1,2,0,1,2,3,2
100653,4,6,0,82,1,0,1,0,1,1,1,2,0
100654,2,8,0,82,1,0,0,1,2,0,0,0,2
100655,2,4,0,82,1,1,0,0,1,0,1,0,2
100656,2,8,0,82,1,0,0,1,0,0,0,0,2
100657,1,9,0,82,1,0,1,2,1,1,2,0,1
100658,2,9,0,82,1,0,1,2,1,0,1,0,2
100659,2,7,2,82,1,4,0,1,3,0,0,0,1
100660,2,8,0,82,1,2,1,1,1,0,0,0,2
100663,2,7,2,82,1,4,0,1,3,0,0,0,2
100664,2,7,0,82,1,3,0,1,1,0,0,0,2
100665,2,7,0,82,1,0,1,1,0,0,0,0,2
100666,0,0,3,82,1,1,0,0,3,0,1,0,2
100669,2,7,0,82,1,3,1,1,1,0,0,0,0
100671,2,5,2,82,1,2,0,1,1,1,0,0,2
100672,2,8,3,82,1,0,0,1,1,0,0,0,2
100673,2,8,0,82,1,2,0,1,0,0,0,0,2
100675,2,6,0,82,1,3,0,1,3,1,2,0,1
100676,2,4,0,82,1,3,0,0,3,0,1,0,2
100677,1,0,0,82,1,0,1,2,1,0,0,0,2
100678,2,2,3,82,1,0,0,1,3,0,0,0,2
100681,2,7,3,82,1,0,0,1,3,0,0,0,2
100686,2,8,0,82,1,0,1,1,1,0,0,0,2
100687,1,7,2,82,1,3,0,2,3,0,0,0,2
100691,0,9,3,82,1,1,1,0,0,0,1,0,2
100693,2,7,0,82,1,4,1,1,1,0,0,0,1
100694,2,8,0,82,1,0,1,1,1,0,1,0,2
100697,4,4,0,82,1,0,1,2,0,1,1,2,2
100698,3,7,0,82,1,3,1,1,1,0,1,0,2
100699,2,8,0,82,1,0,1,0,2,0,1,0,2
100700,1,7,2,82,1,2,0,1,1,0,0,0,2
100701,2,4,0,82,1,1,0,1,1,1,0,0,2
100702,4,6,0,82,1,0,1,2,1,1,2,0,1
100703,4,8,0,82,1,0,1,1,0,0,1,0,2
100704,1,9,0,82,1,1,1,2,1,0,1,0,2
100705,4,8,0,82,1,2,1,1,0,1,0,0,2
100706,2,7,0,82,1,0,1,1,1,0,0,0,2
100714,2,0,0,82,1,0,0,1,1,0,0,0,2
100715,2,7,0,82,1,2,0,1,0,1,0,3,2
100716,2,8,0,82,1,0,0,1,3,0,1,0,2
100718,2,0,0,82,1,0,0,1,3,0,0,0,2
100719,2,6,3,82,1,0,1,0,1,1,1,3,2
100720,1,9,0,82,1,1,1,2,1,2,1,4,2
100721,2,4,0,82,1,0,1,2,1,0,0,0,2
100722,3,8,0,82,1,0,1,1,0,1,0,3,2
100726,3,8,3,82,1,0,0,0,1,1,1,0,2
100727,1,9,3,82,1,0,1,2,1,0,1,0,2
100728,2,4,0,82,1,0,1,2,1,0,1,0,2
100729,3,8,0,82,1,0,1,2,1,0,1,0,1
100731,2,7,2,82,1,3,1,2,0,1,0,2,2
100736,2,7,0,82,1,3,1,1,1,0,0,0,2
100737,2,4,0,82,1,3,0,1,1,0,0,0,2
100739,2,4,0,82,1,0,1,1,1,0,0,0,2
100740,2,6,0,82,1,0,1,1,1,0,0,0,2
100743,3,4,0,82,1,0,1,2,0,0,1,0,2
100744,2,4,2,82,1,2,1,1,1,0,0,0,1
100745,2,7,0,82,1,3,0,1,1,0,0,0,2
100746,2,6,0,82,1,3,0,1,3,0,0,0,2
100748,2,7,2,82,1,3,0,1,1,0,0,0,2
100749,2,8,0,82,1,0,1,1,0,0,0,0,2
100750,3,7,0,82,1,4,1,1,1,0,0,0,2
100752,2,7,0,82,1,0,0,1,3,0,0,0,2
100753,3,8,0,82,1,0,1,2,1,0,0,0,2
100754,2,8,3,82,1,0,1,2,0,0,0,0,2
100755,1,1,0,82,1,0,0,2,1,0,0,0,2
100756,1,7,0,82,1,0,1,2,1,0,0,0,2
100757,2,6,0,82,1,0,1,2,2,0,0,0,1
100758,1,9,0,82,1,0,1,1,1,0,0,0,2
100760,2,8,3,82,1,0,1,1,0,1,0,3,2
100761,2,4,3,82,1,0,0,1,3,0,0,0,2
100762,3,6,2,82,1,4,1,1,1,0,0,0,1
100763,2,7,0,82,1,3,1,1,1,0,0,0,2
100764,3,7,0,82,1,2,1,1,1,0,0,0,2
100765,2,8,0,82,1,0,1,1,1,0,0,0,2
100766,2,8,0,82,1,0,1,1,1,0,0,0,2
100767,2,7,0,82,1,0,1,1,1,0,0,0,2
100769,3,4,2,82,1,3,1,2,0,0,0,0,2
100771,2,8,0,82,1,4,1,1,1,0,0,0,2
100772,1,0,3,82,1,0,0,1,1,0,0,0,2
100773,1,9,0,82,1,0,1,2,0,0,1,0,2
100774,2,7,0,82,1,4,0,1,1,0,0,0,2
100776,3,7,0,82,1,3,1,1,0,0,0,0,2
100777,2,6,0,82,1,3,0,1,0,0,0,0,2
100778,2,0,0,82,1,4,1,1,0,0,0,0,2
100779,7,8,0,82,1,0,0,1,1,0,0,0,2
100780,4,8,0,82,1,0,1,1,1,0,0,0,2
100781,2,6,0,82,1,3,0,1,3,1,0,3,2
100782,2,8,0,82,1,0,1,1,1,1,0,0,2
100783,3,8,0,82,1,0,1,2,1,1,1,0,1
100784,1,9,0,82,1,0,1,2,1,1,1,3,2
100785,3,6,0,82,1,0,1,1,0,0,0,0,2
100786,2,6,0,82,1,3,1,2,1,0,0,0,1
100787,1,2,3,82,1,0,0,1,2,0,0,0,2
100788,3,8,0,82,1,0,1,1,1,0,0,0,2
100789,2,7,2,82,1,2,0,1,1,0,0,0,2
100790,2,6,0,82,1,0,1,2,0,0,0,0,2
100792,1,1,0,82,1,0,1,2,2,0,0,0,2
100793,3,8,3,82,1,0,1,2,1,0,0,0,2
100794,2,8,0,82,1,0,1,1,0,0,0,0,2
100796,1,0,0,82,1,2,1,1,1,0,0,0,2
100797,3,8,0,82,1,0,1,2,1,0,0,0,1
100798,2,6,0,82,1,3,0,1,3,0,0,0,2
100799,1,8,0,82,1,0,1,2,1,0,0,0,2
100800,4,8,0,82,1,0,1,2,0,0,0,0,2
100801,2,7,0,82,1,4,1,1,1,0,0,0,2
100802,2,7,0,82,1,4,0,1,1,0,0,0,2
100805,2,8,3,82,1,0,1,1,1,0,0,0,1
100806,2,8,0,82,1,0,1,1,0,0,0,0,2
100807,2,8,0,82,1,3,1,1,1,0,0,0,2
100809,3,7,0,82,1,4,1,1,1,1,2,3,2
100810,2,7,0,82,1,3,1,2,1,1,0,0,2
100811,2,7,0,82,1,3,0,1,1,0,0,0,2
100813,3,7,0,82,1,3,0,1,3,0,0,0,2
100814,2,7,0,82,1,3,0,0,1,1,2,3,2
100815,2,7,0,82,1,4,1,1,1,1,0,3,2
100816,3,9,0,82,1,0,1,2,1,0,0,0,1
100817,2,2,0,82,1,0,0,0,3,0,1,0,2
100818,2,8,0,82,1,0,0,1,1,1,0,3,2
100819,3,7,2,82,1,2,0,1,1,0,0,0,2
100820,3,7,0,82,1,4,1,1,0,0,0,0,2
100821,2,4,0,82,1,0,1,1,1,1,0,3,2
100822,2,7,0,82,1,3,0,1,1,0,0,0,2
100823,2,7,0,82,1,4,1,2,1,1,0,0,2
100825,2,4,0,82,1,1,0,1,1,0,0,0,2
100827,3,8,3,82,1,0,1,1,0,0,0,0,2
100828,2,8,0,82,1,0,1,1,0,0,0,0,2
100829,2,7,2,82,1,3,1,1,1,0,0,0,2
100830,2,7,0,82,1,2,0,1,1,0,0,0,1
100831,2,8,0,82,1,3,1,2,1,1,0,0,2
100832,2,4,0,82,1,2,1,0,1,1,1,0,2
100833,2,6,0,82,1,0,1,0,1,0,1,0,1
100834,2,6,0,82,1,0,0,1,1,1,0,4,2
100835,1,9,0,82,1,0,1,1,1,0,0,0,2
100836,2,4,0,82,1,0,0,1,1,0,0,0,1
100837,2,6,0,82,1,0,1,2,1,0,0,0,1
100838,4,4,0,82,1,0,1,2,1,0,1,0,2
100839,2,1,3,82,1,0,1,1,2,0,0,0,1
100840,2,7,0,82,1,0,1,1,1,0,0,0,1
100842,2,0,3,82,1,0,1,2,1,0,0,0,2
100843,1,0,0,82,1,1,1,2,1,1,0,0,2
100844,2,3,3,82,1,0,1,2,1,0,1,0,2
100845,2,8,3,82,1,0,1,1,1,0,0,0,2
100846,2,7,0,82,1,4,1,1,1,0,0,0,2
100847,1,0,0,82,1,0,1,1,3,2,0,4,2
100848,2,1,0,82,1,2,0,0,1,0,1,0,2
100849,3,8,0,82,1,0,1,1,0,0,0,0,2
100850,2,7,0,82,1,4,0,1,1,0,0,0,2
100852,2,8,0,82,1,0,1,2,1,1,0,0,2
100853,2,7,0,82,1,3,0,1,1,1,0,0,2
100854,1,9,0,82,1,0,1,2,1,1,0,3,2
100855,3,8,0,82,1,2,1,1,0,0,0,0,2
100856,3,8,0,82,1,4,1,2,1,0,0,0,1
100857,1,0,0,82,1,0,0,0,0,0,1,0,2
100858,2,4,3,82,1,0,0,0,1,1,1,3,2
100859,2,7,0,82,1,3,1,1,1,1,0,0,2
100965,2,4,0,1,1,0,1,0,1,0,1,0,2
100966,2,7,0,1,1,4,0,0,0,1,1,2,1
100967,2,7,2,1,1,4,0,1,1,1,2,3,2
100968,2,4,0,1,1,0,0,1,1,0,0,0,2
100969,2,0,0,1,1,4,0,1,3,0,0,0,2
100970,2,8,0,1,1,4,0,2,1,0,0,0,2
100971,2,8,2,1,1,4,0,1,1,0,0,0,2
100972,2,7,0,1,1,3,0,0,1,0,1,0,2
100983,0,0,2,1,1,4,0,1,1,0,0,0,2
100987,2,7,2,1,1,4,1,1,0,2,0,0,2
100988,1,9,2,1,1,2,0,0,0,0,1,0,2
100989,2,7,2,1,1,4,0,0,0,1,1,0,1
100990,3,8,0,1,1,0,1,0,1,1,1,3,2
100993,2,7,2,1,1,4,0,0,1,1,1,0,2
100994,2,7,0,1,1,3,0,1,3,0,0,0,1
100995,2,7,2,1,1,4,0,0,1,1,1,3,2
100996,2,6,2,1,1,4,1,0,1,1,2,3,2
100997,2,7,0,1,1,0,0,1,1,1,0,3,2
100998,2,7,0,1,1,4,0,0,0,1,1,0,1
101004,1,0,0,1,1,0,0,0,3,1,1,0,2
101005,2,8,0,1,1,0,1,1,1,0,2,0,2
101006,1,2,3,1,1,0,0,1,3,0,2,0,2
101007,2,7,2,1,1,4,0,1,1,1,0,0,2
101008,2,5,2,1,1,4,0,0,1,1,1,3,2
101010,2,7,0,1,1,4,0,1,3,0,0,0,2
101011,2,6,2,1,1,4,0,0,1,0,1,0,2
101012,1,0,0,1,1,0,0,1,3,0,0,0,2
101013,2,4,0,1,1,1,1,2,1,1,0,0,2
101026,2,0,0,1,1,4,0,1,0,0,0,0,2
101027,1,7,2,1,1,4,0,1,1,1,0,0,2
101029,2,7,2,1,1,2,0,0,2,0,1,0,2
101030,2,7,0,1,1,4,0,1,1,1,0,0,2
101031,2,4,0,1,1,0,1,1,1,2,1,4,2
101032,2,8,0,1,1,0,1,1,0,1,0,3,2
101034,1,0,3,1,1,0,0,1,1,0,0,0,2
101035,4,4,0,1,1,1,1,1,0,0,0,0,2
101036,1,0,0,1,1,0,1,1,1,0,0,0,2
101038,2,8,0,1,1,2,0,1,1,0,0,0,2
101039,1,7,0,1,1,4,0,1,0,0,0,0,2
101041,2,8,0,1,1,0,1,1,1,1,0,3,2
101042,1,9,2,1,1,4,0,0,1,0,1,0,2
101043,2,8,0,1,1,0,1,0,0,1,1,0,2
101044,2,7,0,1,1,0,0,1,1,0,0,0,2
101052,2,4,0,1,1,0,0,1,3,2,1,0,2
101054,2,7,0,1,1,4,0,1,1,0,0,0,2
101055,2,8,0,1,1,0,1,0,1,1,1,0,2
101057,2,8,0,1,1,0,0,0,1,1,1,0,2
101058,1,7,0,1,1,0,0,2,1,0,0,0,2
101059,3,8,3,1,1,0,0,0,1,0,2,0,2
101060,2,0,0,1,1,4,0,1,2,0,0,0,2
101063,2,0,0,1,1,4,0,2,1,1,0,0,2
101064,2,8,0,1,1,0,0,1,1,0,0,0,2
101073,2,7,0,1,1,3,0,1,1,1,0,0,2
101075,2,4,0,1,1,0,0,2,1,1,2,0,2
101078,2,7,2,1,1,3,0,0,3,1,1,0,2
101079,2,7,0,1,1,4,0,0,3,1,2,3,2
101081,2,6,0,1,1,0,1,2,1,0,0,0,2
101082,2,0,0,1,1,2,0,1,2,1,0,3,1
101083,2,7,0,1,1,4,0,2,1,0,0,0,2
101084,2,7,0,1,1,2,0,1,0,0,0,0,2
101085,1,7,0,1,1,0,0,1,1,0,0,0,2
101086,2,8,0,1,1,0,0,1,1,1,0,0,2
101089,0,7,2,1,1,4,0,1,1,0,0,0,2
101098,2,6,0,1,1,4,0,1,3,0,0,0,0
101099,2,0,0,1,1,0,0,0,3,2,1,3,2
101100,2,7,0,1,1,4,0,0,1,2,1,0,1
101101,2,7,0,1,1,0,1,0,1,1,1,0,2
101102,2,7,0,1,1,4,0,1,3,0,0,0,2
101103,1,0,0,1,1,1,0,1,1,1,0,0,2
101104,2,5,2,1,1,4,1,0,1,1,1,0,2
101105,2,7,2,1,1,4,0,0,0,1,1,0,2
101106,2,4,0,1,1,1,1,1,0,0,2,0,2
101107,2,7,0,1,1,4,0,1,1,0,0,0,1
101109,2,8,0,1,1,0,1,2,0,0,0,0,2
101110,2,4,0,1,1,0,0,1,0,1,1,3,2
101111,1,9,0,1,1,0,0,1,0,1,0,3,2
101112,2,7,2,1,1,4,0,1,3,0,0,0,1
101119,0,7,3,1,1,0,0,1,1,0,0,0,2
101131,1,7,0,1,1,0,0,1,1,1,0,0,2
101132,2,7,2,1,1,4,0,1,1,1,1,3,2
101133,2,9,2,1,1,4,0,1,1,0,0,0,2
101134,2,0,0,1,1,0,0,0,1,1,1,0,2
101136,3,8,0,1,1,0,0,0,1,0,1,0,2
101137,2,7,0,1,1,4,0,1,3,1,0,0,1
101139,3,8,2,1,1,4,0,0,1,0,1,0,2
101140,3,6,0,1,1,0,1,1,1,0,2,0,2
101141,2,2,0,1,1,0,0,1,1,0,0,0,2
101144,1,7,2,1,1,4,0,1,2,0,0,0,2
101145,2,7,0,1,1,0,0,1,1,0,0,0,2
101146,2,4,3,1,1,1,0,1,2,1,0,3,2
101150,0,1,0,1,1,0,0,1,3,0,0,0,2
101155,2,8,2,1,1,4,0,1,1,1,0,0,2
101156,2,6,0,1,1,1,0,1,1,1,0,0,2
101157,2,7,0,1,1,4,0,0,1,0,1,0,2
101158,2,0,0,1,1,4,0,1,1,0,0,0,2
101159,2,7,2,1,1,4,1,0,0,0,1,0,2
101160,3,8,0,1,1,0,0,1,1,1,0,0,2
101161,2,7,0,1,1,4,0,1,1,0,0,0,2
101163,2,5,0,1,1,0,1,0,1,1,1,0,2
101164,2,7,0,1,1,4,0,0,1,1,1,0,2
101166,2,7,2,1,1,3,1,1,1,0,0,0,1
101167,2,7,0,1,1,4,0,1,1,1,0,3,2
101168,2,7,0,1,1,3,1,0,1,1,1,0,2
101169,2,7,0,1,1,4,0,1,1,0,0,0,2
101170,2,7,2,1,1,4,0,1,0,0,0,0,2
101171,3,7,0,1,1,4,0,1,1,0,0,0,2
101172,1,9,0,1,1,0,1,1,1,0,0,0,2
101173,2,7,0,1,1,4,0,0,2,0,1,0,2
101174,2,2,0,1,1,0,0,0,0,1,1,0,1
101175,2,6,0,1,1,0,0,0,1,0,1,0,1
101176,3,0,2,1,1,4,0,1,1,1,0,3,2
101177,2,7,2,1,1,4,0,1,1,0,0,0,2
101178,2,7,2,1,1,3,0,2,3,0,0,0,2
101179,2,8,0,1,1,4,0,1,1,0,0,0,2
101182,0,0,0,1,1,0,0,0,1,0,1,0,2
101185,2,9,2,1,1,4,0,0,1,1,1,0,1
101186,2,7,0,1,1,0,0,0,1,0,1,0,2
101187,3,7,2,1,1,4,0,1,1,0,0,0,2
101188,1,7,2,1,1,4,0,1,1,1,0,3,2
101190,3,7,2,1,1,4,0,0,3,0,1,0,2
101191,2,8,2,1,1,4,1,0,0,0,1,0,2
101192,3,5,0,1,1,4,0,1,1,1,0,3,1
101193,1,7,2,1,1,4,0,1,1,1,0,0,2
101194,2,6,0,1,1,0,0,2,1,0,0,0,2
101195,2,7,0,1,1,2,1,1,1,0,0,0,2
101196,2,4,0,1,1,0,1,1,1,1,0,0,2
101198,2,6,0,1,1,4,0,2,1,0,0,0,2
101200,2,0,0,1,1,0,0,1,1,0,0,0,2
101201,2,0,0,1,1,4,0,1,3,0,0,0,2
101202,2,7,0,1,1,3,0,1,1,0,0,0,2
101207,1,9,0,1,1,1,1,0,1,0,1,0,0
101208,2,8,0,1,1,0,0,1,1,1,0,0,2
101209,2,8,0,1,1,0,1,0,1,1,2,3,2
101210,2,7,0,1,1,4,0,1,3,1,0,3,2
101211,2,7,0,1,1,4,0,0,1,1,1,3,2
101212,2,8,0,1,1,0,0,0,1,1,1,3,2
101213,1,0,3,1,1,1,1,0,0,2,1,0,2
101214,1,9,0,1,1,0,1,0,0,1,1,3,2
101215,2,8,0,1,1,0,1,2,0,0,1,0,2
101216,2,7,0,1,1,0,0,0,2,1,1,0,2
101219,2,8,0,1,1,0,0,1,2,1,0,0,2
101220,2,7,2,1,1,4,0,1,0,1,0,0,2
101222,2,7,0,1,1,4,0,1,1,1,0,3,1
101224,2,7,0,1,1,0,1,1,0,1,0,3,2
101231,0,7,3,1,1,0,0,1,1,0,1,0,2
101232,0,7,3,1,1,0,0,1,3,1,0,0,2
101251,2,7,0,1,1,4,0,1,1,0,0,0,2
101252,2,6,0,1,1,4,0,0,1,1,1,0,2
101253,2,7,0,1,1,4,0,0,3,1,1,3,2
101254,1,7,2,1,1,4,0,0,1,0,1,0,2
101255,2,8,0,1,1,0,1,1,1,2,2,0,2
101256,2,2,3,1,1,0,0,1,3,0,0,0,2
101257,2,7,2,1,1,4,0,1,1,0,0,0,2
101258,2,7,2,1,1,4,1,1,0,0,0,0,2
101259,3,7,0,1,1,0,0,0,1,0,2,0,1
101260,2,7,0,1,1,4,0,1,1,1,0,3,2
101261,2,8,0,1,1,4,0,0,1,1,1,0,2
101262,2,7,2,1,1,4,1,1,1,1,1,3,2
101263,2,6,0,1,1,0,0,0,3,1,2,0,2
101264,3,8,0,1,1,0,1,1,0,0,0,0,2
101266,2,0,0,1,1,3,0,1,3,1,0,3,2
101267,3,8,3,1,1,0,0,1,1,0,0,0,2
101268,2,7,2,1,1,4,0,1,1,1,0,2,2
101269,2,9,2,1,1,2,0,0,1,1,1,0,1
101271,0,7,0,1,1,3,0,0,1,0,2,0,2
101275,2,4,3,1,1,0,0,1,1,0,0,0,2
101276,2,4,0,1,1,0,1,1,0,1,0,0,2
101277,2,8,0,1,1,2,0,0,1,0,1,0,2
